Row,knn,tree,nb,logreg,svm_rbf,rf
1,-0.3014254118845779,0.9202508722484888,0.9400781122759748,-0.378618974724992,0.04458451756375947,-0.1658073379085855
2,0.4568453395784552,0.9202508722484888,0.9407057311853473,-0.4859376176614473,0.7860803768403117,2.024539580531749
3,-0.3014254118845779,0.9202508722484888,-2.19022603465091,3.0310595694944307,-0.42131122033306523,0.47733856760619325
4,-1.3103552681250366,0.9202508722484888,-2.1880255552851464,2.7935458311519525,-1.8830707758262732,-0.3397657087180536
5,-1.3103552681250366,-1.0857636190557711,0.9411002444812163,-0.37387125559698603,-0.25055330895239286,-0.6855759396217159
6,-0.3014254118845779,-1.0857636190557711,0.941100288611895,-0.3742781074321647,-0.25058742353305946,1.0683551163036333
7,-0.3014254118845779,-1.0857636190557711,0.9408408594909329,-0.3200189914954589,1.2264715775560104,0.1255476425325116
8,-1.3103552681250366,-1.0857636190557711,0.9398192551193421,-0.2663632269996756,0.04458451756375947,-1.5909504148421112
9,0.4568453395784552,-1.0857636190557711,-0.797091017733214,-0.5784684383249022,-1.1561701609266413,-0.22386736171749202
10,0.4568453395784552,0.9202508722484888,-0.30048818709972014,0.9028761405083796,2.6574246430612436,1.365855180955361
11,-1.3103552681250366,-1.0857636190557711,-0.7906424030598069,-0.555609080040615,-1.059652786198081,-1.0282519218851285
12,1.087662953297527,0.9202508722484888,0.9410116219268635,-0.053707911039899435,0.3966464406325634,1.6047348591701895
13,-1.3103552681250366,0.9202508722484888,0.9411002422340017,-0.37435576029885803,-0.25054326355733403,-1.0282519218851285
14,-1.3103552681250366,-1.0857636190557711,0.9402962637892502,0.042354955947831036,-0.3907058387347918,-1.5352297885276762
15,-0.3014254118845779,-1.0857636190557711,-0.7835736222274842,-0.39322825161592284,-0.6120762078706771,-0.6281470409629838
16,-0.3014254118845779,0.9202508722484888,-0.1814037183446626,0.3542015368087061,0.04458451756375947,-1.4793760995618335
17,-1.3103552681250366,-1.0857636190557711,0.9410997508306171,-0.37809888784837126,-0.25008741463042256,-1.4793760995618335
18,0.4568453395784552,0.9202508722484888,-0.7980923377770318,-0.5812207367237665,-1.1715618053375472,0.47733856760619325
19,-0.3014254118845779,-1.0857636190557711,-0.9245637978952282,-0.5255472876413118,0.33844394802441913,0.1255476425325116
20,0.4568453395784552,0.9202508722484888,0.9413194161432161,2.0167763909999397,3.6493688691523483,1.365855180955361
21,-0.3014254118845779,0.9202508722484888,-1.346058327294115,-0.5583495792175567,-0.7089397526144271,0.06714017912140277
22,0.4568453395784552,0.9202508722484888,-1.335946841123407,-0.5404991517179197,-0.6844858507596345,-1.1982631893198155
23,-0.3014254118845779,-1.0857636190557711,0.9410984675471182,-0.3685931003434641,-0.24909717956321933,-0.39760110466127285
24,0.4568453395784552,-1.0857636190557711,0.9375766346446738,-0.18110500804096596,0.04458451756375947,1.425503601173361
25,-0.3014254118845779,0.9202508722484888,-0.9991723459353108,1.8377961712366981,-0.5987094382703394,-0.5130365570389603
26,0.4568453395784552,-1.0857636190557711,0.9287980420966847,0.5634150026110512,-3.0473933304098093,0.008799741358641582
27,-0.3014254118845779,-1.0857636190557711,-2.06542552135599,0.3550403260497833,0.3240396927193321,0.1255476425325116
28,-0.3014254118845779,-1.0857636190557711,-0.7563379352016034,-0.41064386156003135,-0.6983933192556828,0.47733856760619325
29,-1.3103552681250366,0.9202508722484888,0.9410676329309615,-0.5375684956676225,0.04458451756375947,-0.6855759396217159
30,-1.3103552681250366,-1.0857636190557711,-0.7781920230894762,-0.4963019770827489,-0.8669119255504676,-0.1658073379085855
31,0.4568453395784552,0.9202508722484888,0.940207957126831,0.8850068511290041,0.6063949227413851,1.4852000706402295
32,0.4568453395784552,0.9202508722484888,-0.9241718887856488,-0.521128663794375,0.3379621291299656,1.1277540823752488
33,0.4568453395784552,0.9202508722484888,-1.2585764413602198,-0.39499321869782905,-0.6638675042433452,1.3062554028072666
34,0.4568453395784552,-1.0857636190557711,-0.625329120835013,-0.5122700554209326,0.04458451756375947,0.6540544190291508
35,-3.9880260353104244,-1.0857636190557711,-1.346068945386614,-0.5587512495038431,-0.7089998116142565,-2.562050701170806
36,-0.3014254118845779,0.9202508722484888,0.9413194161432161,2.96607609475626,3.7454450508540744,-0.6281470409629838
37,-0.3014254118845779,0.9202508722484888,-0.6257283342671763,-0.5177721073664447,0.04458451756375947,0.18402098772817607
38,0.4568453395784552,-1.0857636190557711,-2.19022603465091,2.517781492339334,-1.2492682627480198,0.06714017912140277
39,-0.3014254118845779,0.9202508722484888,0.9410901214968023,-0.30751190354030705,-0.24347976906347313,-0.10767527035781711
40,0.4568453395784552,-1.0857636190557711,-1.3460705030719637,-0.5586763112111175,-0.7090025194500812,0.06714017912140277
41,0.4568453395784552,0.9202508722484888,0.9400664882851757,-0.3616542700251534,0.04458451756375947,0.47733856760619325
42,-1.3103552681250366,0.9202508722484888,0.9411002293583999,-0.3740410385039573,-0.250538180687047,-0.45535859511576954
43,-1.3103552681250366,-1.0857636190557711,-0.7976152536476626,-0.5810285665932267,-1.1642339367462247,-1.085026774625784
44,0.4568453395784552,-1.0857636190557711,0.9411782858163688,-0.18226551065824903,0.04458451756375947,-1.1982631893198155
45,0.4568453395784552,0.9202508722484888,0.9407941920901148,-0.2887631599684481,0.9965089512238889,0.35982545747713135
46,0.4568453395784552,0.9202508722484888,0.9197717087834101,0.5114300263690812,0.04458451756375947,1.1277540823752488
47,-1.3103552681250366,0.9202508722484888,0.940073598007911,-0.3811955309632431,0.04458451756375947,0.1255476425325116
48,0.4568453395784552,0.9202508722484888,0.940843303477993,-0.3220219989362726,1.2393481708737526,-0.04947248508249035
49,0.4568453395784552,0.9202508722484888,0.9408431258248444,-0.32171245484948735,1.238402803374925,0.47733856760619325
50,-0.3014254118845779,-1.0857636190557711,0.9404921562718792,0.052616618874937376,0.04458451756375947,-0.2818539633442571
51,-1.3103552681250366,-1.0857636190557711,0.9411224791932746,0.500835911687395,0.6656321149833981,-1.6465329895724754
52,-0.3014254118845779,-1.0857636190557711,-1.3460642493490602,-0.5587627560068344,-0.7089814123072637,0.3011609440459889
53,-1.3103552681250366,-1.0857636190557711,0.9407065142357889,-0.48501002981502744,0.7853892704652536,-0.8001713437443642
54,0.4568453395784552,0.9202508722484888,-0.7018322841158512,0.15998581532825565,0.04458451756375947,1.0090079987714584
55,1.087662953297527,0.9202508722484888,0.9020216310168617,0.8572250839782196,-0.6369838085203804,0.6540544190291508
56,0.4568453395784552,0.9202508722484888,0.9405167034806277,0.283495081690155,0.04458451756375947,1.78438340955766
57,1.087662953297527,0.9202508722484888,-1.3457050613433894,-0.55140290599887,-0.7071192031981776,1.1872042211803622
58,-0.3014254118845779,0.9202508722484888,-0.619686610662322,-0.4929408976555245,0.04458451756375947,-0.39760110466127285
59,-0.3014254118845779,-1.0857636190557711,0.9400500054729083,-0.3890819285081934,0.04458451756375947,-0.45535859511576954
60,1.6379879339442707,0.9202508722484888,-0.6787014872248077,-0.26270191818062993,0.35092902527798003,1.7244550890229169
61,-3.9880260353104244,0.9202508722484888,0.9339725999924455,-4.328333577004889,1.4185734924591853,-0.2818539633442571
62,-0.3014254118845779,0.9202508722484888,0.9407118472177083,-0.4844897969965733,0.7807244691341882,-0.2818539633442571
63,0.4568453395784552,-1.0857636190557711,0.9411003257107536,-0.37432085753141564,-0.2506191604361686,-0.22386736171749202
64,-1.3103552681250366,0.9202508722484888,-0.9117730712927165,-0.41467420980610437,0.32568438408308137,-0.39760110466127285
65,1.087662953297527,0.9202508722484888,0.9413110025958249,-0.3246892713620999,0.7869327270930406,1.9644350824555499
66,-0.3014254118845779,-1.0857636190557711,0.9410931914903068,-0.3731482390697057,0.04458451756375947,-0.3397657087180536
67,-0.3014254118845779,0.9202508722484888,-0.7781828864787406,-0.371025475766597,-0.6309356750679151,0.5950908413775572
68,0.4568453395784552,0.9202508722484888,0.9413194161432161,2.8914550087387614,0.6373534234587547,-0.2818539633442571
69,0.4568453395784552,0.9202508722484888,0.940082700610823,-0.3820097426361266,0.04458451756375947,0.18402098772817607
70,0.4568453395784552,0.9202508722484888,0.9407082137611972,-0.4826496788429447,0.7838639511025435,0.18402098772817607
71,1.087662953297527,0.9202508722484888,-0.9231168627192052,-0.5055848906847475,0.3366647996295781,2.024539580531749
72,1.087662953297527,0.9202508722484888,-1.1359318382126364,0.2850558165905185,-0.6068203226084935,0.8904721068642943
73,0.4568453395784552,-1.0857636190557711,-0.9061098845940718,2.463697544665046,-3.221737312653144,-0.3397657087180536
74,1.087662953297527,-1.0857636190557711,0.9400783323813443,-0.38003612532591524,0.04458451756375947,0.3011609440459889
75,1.087662953297527,0.9202508722484888,-0.5484192486170822,0.1450666406607432,0.04458451756375947,1.0090079987714584
76,1.087662953297527,0.9202508722484888,-0.5834080143823214,-0.3786359201636721,0.04458451756375947,1.3062554028072666
77,-0.3014254118845779,-1.0857636190557711,0.22527591592655097,0.8728435310758027,0.04458451756375947,-0.6281470409629838
78,0.4568453395784552,0.9202508722484888,0.9400747443120141,-0.3776666035754399,0.04458451756375947,-0.3397657087180536
79,0.4568453395784552,-1.0857636190557711,0.9413194161432161,-0.5559305708925812,2.865923461436848,-0.10767527035781711
80,-0.3014254118845779,0.9202508722484888,-0.7761483718150108,-0.48980774688451045,-0.8466741263494568,-0.1658073379085855
81,-0.3014254118845779,-1.0857636190557711,0.9183093396385378,-0.04639024415097191,0.04458451756375947,-1.5909504148421112
82,-0.3014254118845779,0.9202508722484888,-1.345999219004661,-0.5577093024843753,-0.7086405738441393,-0.22386736171749202
83,1.087662953297527,0.9202508722484888,0.9413110616776664,-0.34074785391360213,0.7893974086036933,1.6645720641070196
84,0.4568453395784552,0.9202508722484888,0.9413110702717692,-0.3428226537028124,0.7898248335016341,1.365855180955361
85,-0.3014254118845779,0.9202508722484888,0.9413110566567994,-0.3351437455641801,0.7892793818908248,0.1255476425325116
86,-0.3014254118845779,0.9202508722484888,-0.9245157904080883,-0.5257911140707198,0.3383879822211525,0.008799741358641582
87,1.087662953297527,0.9202508722484888,0.9400815683100898,-0.381960920752615,0.04458451756375947,0.47733856760619325
88,1.087662953297527,0.9202508722484888,-0.7940304047653263,-0.5722549682788745,-1.109409038471523,1.0090079987714584
89,-1.3103552681250366,-1.0857636190557711,-1.3460707243354388,-0.5588932661382623,-0.709010817774749,-1.0282519218851285
90,-0.3014254118845779,-1.0857636190557711,-0.7546136215241279,-0.4136949930291656,-0.703681070231871,-1.4793760995618335
91,-0.3014254118845779,-1.0857636190557711,-2.19022603465091,2.762919807714435,0.04458451756375947,-0.6855759396217159
92,0.4568453395784552,0.9202508722484888,-1.3460396302854927,-0.5587186961785379,-0.7088557025209085,1.0090079987714584
93,0.4568453395784552,-1.0857636190557711,0.9400645887355148,-0.3622462557924127,0.04458451756375947,0.47733856760619325
94,1.087662953297527,0.9202508722484888,-0.6920290859187554,-0.49389428619147907,0.04458451756375947,1.0090079987714584
95,-0.3014254118845779,0.9202508722484888,-0.9244691968256677,-0.5259153921463375,0.33833238177267827,-0.5130365570389603
96,1.087662953297527,-1.0857636190557711,0.9400475714886671,-0.35881624746969754,0.04458451756375947,0.2425591104588845
97,0.4568453395784552,0.9202508722484888,-0.9216485166543659,-0.4897399863896707,0.3350136496038371,-0.7429180518765376
98,0.4568453395784552,0.9202508722484888,0.9410936714556485,-0.3206063610124535,-0.24579503423206409,-0.04947248508249035
99,0.4568453395784552,0.9202508722484888,0.9408430001542589,-0.3221599042456375,1.2377168294096532,1.544944011271346
100,1.087662953297527,0.9202508722484888,0.9411002607401724,-0.37394165323647127,-0.25056800118914696,0.5361852651889639
101,-0.3014254118845779,-1.0857636190557711,0.9398709450208286,-0.16230505335095594,0.04458451756375947,0.06714017912140277
102,-0.3014254118845779,-1.0857636190557711,-1.3460275592372781,-0.5582535230944138,-0.7087557669071377,0.3011609440459889
103,0.4568453395784552,-1.0857636190557711,-0.7669141547376987,-0.39671307856276106,-0.665913222297384,0.5950908413775572
104,0.4568453395784552,0.9202508722484888,0.9400758601557376,-0.37928201473695,0.04458451756375947,1.365855180955361
